lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
57,1,89.1,10,30,4,0,2,3,0,1
23,1,116.03,9,30,4,4,0,0,3,1
10,0,126.0,5,8,4,1,2,0,3,0
61,0,102.0,3,21,4,3,1,0,3,1
14,1,134.0,5,30,4,1,1,0,0,1
64,1,168.3,9,16,4,2,0,0,3,1
262,0,106.0,11,14,2,2,1,0,4,0
51,1,79.2,11,15,4,3,0,3,0,1
0,0,62.8,12,24,3,3,2,0,0,1
48,1,60.0,1,17,3,3,2,0,0,1
31,1,178.42,9,10,4,5,2,0,6,1
153,1,93.2,7,1,4,2,2,0,0,1
181,1,112.2,8,4,4,5,2,0,3,0
88,0,72.25,4,2,4,2,2,3,0,1
157,2,80.75,8,28,3,2,2,0,0,1
71,1,112.58,12,29,4,5,0,0,0,1
10,1,136.67,8,26,4,2,1,0,0,1
0,0,109.0,3,14,4,1,1,0,0,1
75,0,108.45,3,22,4,4,0,0,3,1
124,2,72.25,12,28,4,3,1,0,0,1
60,0,94.5,4,17,4,0,1,3,0,1
9,1,103.67,12,27,4,1,2,0,0,1
71,1,89.25,9,18,4,2,0,0,0,1
2,0,77.25,1,7,4,3,0,0,1,1
9,1,100.3,1,17,4,0,2,0,0,1
133,0,121.5,7,28,4,2,0,0,0,1
166,0,89.25,8,5,4,5,2,3,0,0
96,1,75.0,12,27,3,3,2,0,3,1
56,1,207.9,9,8,4,3,0,0,5,1
131,0,103.5,12,26,4,0,1,0,3,0
34,2,88.0,12,16,4,1,0,3,0,1
20,1,69.5,1,24,4,2,2,3,0,1
92,0,89.55,9,12,3,2,2,0,0,1
44,0,124.46,8,29,4,5,2,0,3,1
62,0,68.0,12,25,3,3,2,0,0,1
136,0,102.85,4,28,4,3,2,0,3,1
37,0,65.0,5,8,2,0,1,0,0,1
224,1,97.18,9,3,4,4,2,0,0,0
164,1,108.11,9,17,4,3,2,0,3,0
2,0,94.0,11,2,0,2,0,0,3,0
1,0,66.0,2,3,2,1,0,0,0,1
134,1,105.3,8,4,4,2,0,0,0,1
153,1,121.5,5,28,4,1,2,0,3,0
14,1,134.75,11,8,4,2,0,3,0,1
128,2,207.9,5,27,4,2,0,0,5,0
87,1,119.85,5,21,4,3,2,0,0,1
238,0,80.0,10,13,3,1,0,0,0,1
127,1,146.92,10,2,4,3,2,0,5,1
43,2,150.3,7,3,4,2,2,0,3,1
45,0,143.28,11,7,4,2,1,0,0,1
88,0,75.0,5,8,3,3,2,0,0,1
1,0,108.0,9,4,3,1,0,1,0,1
6,2,129.0,9,12,4,0,1,3,0,1
198,3,159.3,9,22,4,3,0,0,3,1
48,1,138.5,3,21,4,3,1,0,0,0
0,1,155.0,10,13,4,1,0,0,3,1
179,1,85.5,7,17,4,0,1,3,0,0
31,0,78.3,1,16,4,1,0,0,0,0
55,0,80.3,2,26,4,2,0,0,0,1
8,1,120.0,9,23,4,1,0,0,0,0
259,2,95.85,7,22,4,2,0,0,1,0
58,2,178.56,12,29,4,3,2,0,3,1
198,1,112.56,9,27,4,5,2,0,0,0
3,0,138.5,7,11,3,1,2,1,0,1
5,1,65.0,7,25,2,0,1,0,0,1
19,0,98.0,12,12,3,2,1,1,0,1
3,0,139.0,8,6,4,1,0,3,0,0
157,1,117.68,11,6,4,2,2,0,0,0
11,3,159.0,5,22,4,0,2,0,0,1
165,0,180.2,8,19,4,3,2,1,0,0
1,0,86.0,9,25,3,3,2,0,0,1
14,0,161.0,3,31,4,3,2,0,3,1
10,0,182.0,3,23,4,4,0,0,3,0
35,0,140.4,3,25,4,2,0,0,3,0
1,1,115.0,4,9,4,1,2,0,0,1
5,2,161.0,11,25,4,1,0,0,3,1
3,0,81.88,12,6,4,3,0,0,0,1
42,0,60.0,11,4,3,3,0,0,3,1
159,0,105.3,8,5,4,1,0,0,0,0
15,2,170.0,10,7,4,2,0,0,3,1
10,0,85.0,9,3,3,3,1,0,0,1
36,1,142.45,11,8,4,2,0,3,0,1
4,0,162.75,6,10,4,2,0,0,3,0
165,0,94.5,7,8,4,2,0,3,0,0
11,0,1.48,12,30,4,2,0,0,3,1
40,0,96.3,10,11,3,3,0,0,3,1
6,0,65.0,5,18,2,1,0,0,0,1
235,2,105.3,8,6,4,1,1,0,0,0
66,1,105.0,11,18,3,2,0,0,0,1
0,0,109.0,3,5,4,1,0,0,0,1
5,0,65.0,9,2,2,1,0,0,0,1
32,1,103.35,6,20,4,1,1,0,0,1
40,3,153.6,8,27,4,1,2,0,3,1
111,1,93.75,5,9,4,3,1,3,0,1
111,0,59.5,11,8,4,2,0,0,0,0
23,0,136.0,3,26,4,2,2,0,0,0
18,1,82.8,2,7,4,1,2,0,3,1
10,1,160.0,8,8,4,1,1,0,0,1
195,1,130.5,8,13,4,1,1,0,0,0
33,2,122.4,6,19,4,1,2,0,3,1
115,0,1.0,2,27,4,1,0,0,0,1
25,0,64.64,2,7,4,2,2,0,0,1
220,1,126.9,9,28,4,2,0,0,0,0
14,0,200.0,9,26,4,1,2,3,0,1
1,0,67.5,1,8,4,2,0,3,0,1
28,1,77.39,2,5,4,2,2,0,1,1
3,0,81.0,2,25,3,3,0,0,0,1
159,1,99.45,8,1,4,3,1,0,0,1
5,2,124.0,8,15,4,1,0,0,0,1
33,2,147.9,11,19,4,6,2,0,5,0
55,1,126.9,6,18,4,2,2,0,3,1
208,2,90.95,8,29,3,2,1,0,3,1
145,2,106.71,10,28,4,5,2,0,3,0
13,1,90.95,11,8,4,5,2,0,0,1
6,1,69.5,1,15,4,2,0,3,0,1
22,1,155.77,9,8,4,6,2,0,6,1
119,1,83.83,6,26,4,2,2,0,1,1
5,0,79.0,2,20,4,1,0,3,0,1
76,1,80.75,9,15,4,5,0,0,0,1
106,0,120.28,5,21,4,2,2,0,0,0
4,0,86.0,2,9,4,1,0,0,0,1
1,2,96.0,8,10,4,0,1,3,0,1
3,0,65.0,9,26,2,7,3,0,0,1
89,0,75.0,5,9,3,2,1,0,0,1
18,0,85.0,10,10,3,3,1,0,0,1
217,1,121.55,10,16,4,2,2,0,3,0
2,2,210.0,9,22,4,1,0,0,3,1
0,0,95.0,10,10,2,0,1,0,0,1
0,1,89.0,3,4,4,1,0,3,0,1
93,0,108.9,7,3,4,5,2,0,0,0
45,2,151.2,8,30,4,3,0,0,3,1
126,0,97.75,7,6,4,4,0,3,0,0
1,2,184.5,8,16,4,1,0,3,0,1
4,0,65.0,12,8,2,2,0,0,0,1
12,1,87.0,1,8,4,2,1,0,0,1
31,3,157.5,10,7,4,1,0,0,3,1
145,1,269.3,8,4,4,3,0,0,6,0
119,1,104.4,10,27,4,3,0,0,3,0
73,1,74.15,4,26,4,2,0,0,0,1
24,1,95.2,12,25,4,2,2,0,0,1
15,1,117.3,12,28,4,4,0,0,0,1
9,1,109.0,3,16,4,2,0,0,0,1
28,1,115.37,8,28,4,4,2,0,0,0
36,0,140.4,4,30,4,2,2,0,3,0
69,0,59.5,3,24,3,3,1,0,0,1
3,0,66.0,2,1,2,1,1,0,0,1
51,1,139.5,10,8,4,1,1,0,3,1
30,1,116.3,3,4,4,2,0,0,3,1
56,0,68.64,3,15,4,4,0,3,0,0
94,0,118.8,10,7,4,2,1,0,0,0
133,2,118.8,10,3,4,0,1,0,0,1
12,1,72.07,2,23,4,3,0,0,0,1
76,0,116.28,6,13,3,3,1,0,0,1
115,2,151.2,10,9,4,1,2,0,3,0
148,0,119.69,8,16,4,5,2,0,3,0
59,1,93.08,4,11,3,3,1,0,0,1
191,1,153.5,8,14,4,2,2,1,3,0
9,1,108.0,7,20,4,1,0,3,0,1
1,1,145.0,9,22,4,2,0,0,0,1
1,1,111.35,5,30,4,3,1,0,0,1
63,1,167.45,4,10,4,4,2,0,5,0
145,0,94.5,7,16,4,1,0,3,0,0
6,1,104.2,12,28,4,4,0,3,0,1
11,1,127.0,2,14,4,0,1,0,3,1
36,2,216.9,7,22,4,1,0,0,5,1
109,1,107.1,8,12,4,2,1,3,0,1
98,1,109.81,4,30,4,5,2,0,0,1
167,0,119.85,9,3,4,5,2,0,0,0
83,0,132.6,5,7,4,2,2,0,3,0
0,0,149.0,5,26,4,3,0,3,0,1
19,2,169.0,9,22,4,2,0,0,0,1
88,1,198.9,8,7,4,0,1,0,5,1
18,0,156.0,5,13,4,1,0,0,3,0
4,0,88.0,12,7,4,1,0,3,0,1
46,1,79.2,11,25,4,2,1,3,0,0
114,0,114.3,8,6,4,2,2,0,0,1
77,1,118.8,7,26,4,4,0,0,3,1
66,1,231.0,11,17,4,3,0,1,5,0
2,0,12.0,6,2,4,3,0,0,0,1
163,2,105.3,8,1,4,0,1,0,0,0
4,2,12.0,12,3,3,1,2,0,3,1
0,0,100.37,9,27,4,1,0,3,0,1
129,0,80.75,10,24,3,3,1,0,0,1
1,0,124.0,6,26,4,0,2,0,0,1
5,1,143.0,7,17,2,3,2,0,4,0
19,0,69.0,12,5,4,3,2,0,0,1
25,2,114.0,9,18,4,2,1,0,0,1
16,2,140.0,10,21,4,2,0,3,0,1
19,1,151.0,7,1,4,2,1,0,0,1
44,1,66.29,2,21,4,5,2,3,0,1
21,0,123.5,8,28,4,4,2,0,0,1
0,0,101.0,1,19,4,3,0,0,3,1
0,2,90.0,8,5,4,3,0,0,0,1
75,0,78.0,3,21,4,1,1,0,1,1
45,1,86.55,2,27,4,1,0,0,0,1
7,0,110.0,10,27,0,3,1,0,3,1
190,0,67.09,8,25,4,3,1,3,0,0
9,0,145.0,10,7,4,3,0,0,0,1
111,1,96.3,4,26,4,1,0,0,0,1
39,1,64.64,2,8,4,1,1,0,0,1
123,0,91.7,8,1,3,5,2,0,3,1
153,1,123.11,9,8,4,3,1,0,3,0
28,2,130.0,11,2,4,3,0,0,0,1
0,0,0.0,8,25,1,7,2,0,0,1
120,0,93.16,7,29,3,2,0,0,3,1
48,1,168.3,8,26,4,1,0,0,3,0
203,1,133.2,8,17,4,2,0,0,3,0
1,0,110.19,8,4,4,1,0,0,0,1
13,0,104.0,4,26,4,2,0,3,0,1
30,1,135.9,7,26,4,4,0,0,0,0
72,0,79.65,10,30,4,2,2,3,0,0
32,1,109.0,10,25,4,5,0,3,0,1
0,0,85.93,5,12,4,1,0,3,0,1
0,0,180.0,9,20,4,1,0,3,0,1
73,0,62.5,10,28,3,1,0,0,0,1
3,0,162.0,8,10,4,1,1,0,5,1
28,2,110.0,10,28,4,2,0,3,0,1
11,1,81.0,2,12,4,2,1,3,0,1
38,0,92.86,8,21,4,0,2,3,0,0
93,1,119.0,12,25,4,2,2,0,3,1
64,0,112.2,4,15,4,3,2,0,3,1
132,3,135.9,6,11,4,1,1,0,0,1
104,0,119.7,8,21,4,1,2,0,0,1
44,1,85.5,9,17,4,2,0,0,0,1
9,0,104.0,4,21,2,1,0,0,0,1
0,1,123.2,10,10,4,0,1,0,0,1
87,1,56.94,3,20,4,2,2,0,0,1
7,1,139.0,9,11,4,0,2,0,0,1
20,0,139.0,7,11,4,4,1,3,0,0
221,0,86.75,8,10,4,3,0,0,1,0
328,0,95.4,9,29,4,3,0,0,0,0
91,3,89.25,10,19,4,2,1,0,0,1
47,0,163.95,8,23,4,5,1,0,3,1
57,2,112.2,11,11,4,2,1,0,0,1
6,0,65.8,3,2,3,1,0,0,0,1
0,0,0.0,11,10,1,2,0,0,0,1
150,1,89.4,9,9,4,2,0,3,0,1
12,0,128.06,3,30,4,15,6,0,3,0
97,1,62.0,12,29,3,3,0,0,0,1
40,1,72.76,10,14,4,2,0,0,0,1
111,0,76.5,8,3,4,4,1,0,0,1
102,1,114.3,7,23,4,5,2,0,0,1
131,0,72.25,7,9,3,1,1,0,0,1
37,1,96.1,12,14,4,5,2,0,0,1
19,0,112.0,11,1,4,2,0,0,0,0
11,1,80.85,9,9,4,3,0,0,0,1
113,0,75.0,6,4,3,1,1,0,0,1
1,1,133.0,8,2,4,2,0,3,0,1
6,0,65.0,3,29,2,4,0,0,0,1
177,0,99.9,7,30,4,1,0,0,0,0
35,1,80.3,2,7,4,2,2,0,0,1
19,0,147.71,11,5,4,5,2,0,4,1
153,1,101.35,7,30,4,5,2,0,3,0
3,0,0.0,10,1,1,1,0,0,0,1
196,0,68.0,8,1,3,5,2,0,0,1
86,1,99.3,4,6,4,3,0,0,3,1
12,0,85.0,10,3,3,2,1,0,0,1
0,0,265.0,7,8,4,2,2,0,6,0
130,0,71.0,4,15,3,2,1,0,0,1
39,1,129.6,10,27,4,2,0,0,3,1
25,1,155.0,5,21,4,1,1,0,3,1
10,0,12.0,11,13,4,2,0,0,0,1
7,0,173.0,3,23,4,3,0,0,3,1
15,0,88.8,3,4,4,2,0,0,3,0
37,2,156.6,6,26,4,2,2,1,3,1
23,2,112.0,11,11,4,1,0,0,0,1
144,1,96.3,6,27,4,2,1,0,0,1
38,1,207.9,9,11,4,3,2,0,5,0
8,0,66.0,1,14,2,1,0,0,0,1
72,0,108.11,6,1,4,3,0,0,3,1
36,2,89.89,11,25,4,4,0,0,0,1
62,1,207.9,9,24,4,4,2,0,5,1
157,0,112.0,7,16,3,1,1,0,0,0
5,2,184.0,9,7,4,1,0,0,3,1
193,1,108.9,9,3,4,1,0,0,0,0
32,1,109.0,10,25,4,4,0,3,0,1
152,0,98.0,11,1,3,4,0,1,0,1
24,2,124.0,9,19,4,1,1,0,0,1
200,1,105.4,8,31,4,4,0,0,0,0
87,0,95.0,6,11,3,2,2,0,0,1
87,1,106.25,10,23,3,1,2,1,0,1
61,1,115.25,9,3,3,2,2,1,0,1
49,1,72.25,6,17,3,3,2,3,0,1
170,1,103.7,8,25,4,3,2,0,3,0
18,1,81.0,2,19,4,2,0,3,0,1
180,1,0.0,5,2,4,1,1,0,0,1
97,1,76.5,8,19,4,1,0,0,0,1
21,0,70.0,12,10,3,2,0,0,0,1
0,0,88.0,1,7,4,1,0,0,0,1
247,1,0.0,6,6,4,0,0,1,0,1
186,2,137.7,8,8,4,2,1,0,3,0
73,1,87.3,4,3,4,1,2,0,0,1
11,1,113.34,9,15,4,3,1,0,3,1
18,0,85.0,10,2,3,2,2,0,0,1
68,0,121.5,7,24,4,1,2,0,0,0
97,1,103.7,12,12,4,5,2,0,0,1
8,1,148.0,8,9,4,4,0,3,0,1
60,1,75.0,4,8,3,2,2,0,0,1
48,1,158.0,10,22,4,1,1,0,5,1
4,2,194.33,3,27,4,1,2,0,5,1
29,0,139.6,5,20,4,2,1,0,3,0
20,1,156.0,6,28,4,2,0,0,3,0
227,0,92.29,8,30,4,5,2,0,0,0
30,0,68.7,2,12,4,2,1,0,0,0
162,0,146.7,8,14,4,1,2,0,0,0
12,0,91.63,12,26,4,3,1,0,3,1
71,2,168.3,4,18,4,1,1,0,5,1
134,0,94.5,5,30,4,1,1,3,0,1
48,1,88.4,12,4,4,3,2,0,0,1
22,1,71.6,2,4,4,3,0,0,0,1
12,1,111.0,2,12,4,3,2,0,0,1
11,0,130.0,10,26,4,2,0,0,0,0
2,0,82.0,2,21,3,1,2,0,0,1
16,1,130.0,8,1,4,0,1,0,0,1
82,1,99.45,4,9,4,4,2,0,3,1
18,0,96.9,12,11,4,4,2,0,3,1
58,0,90.0,1,27,3,3,0,0,0,1
23,2,159.0,9,15,4,3,0,0,0,1
0,2,81.0,8,7,4,1,0,3,0,1
22,1,68.07,11,24,4,3,1,0,0,1
13,0,159.0,10,10,2,2,1,0,0,1
45,1,95.0,4,23,3,1,2,0,0,1
125,1,137.7,8,20,4,1,1,0,3,0
0,0,65.0,12,14,2,1,0,0,0,1
117,1,94.5,5,3,4,2,0,3,0,1
23,0,156.5,9,15,4,3,1,0,0,0
59,2,99.9,6,22,4,2,0,0,0,1
38,0,90.2,3,23,4,2,0,3,0,1
12,0,129.8,10,4,3,3,2,1,0,1
151,2,130.5,8,10,4,3,0,0,0,0
8,0,91.0,2,16,4,1,0,0,0,1
7,1,156.0,6,16,4,4,2,0,3,0
98,1,90.45,10,30,4,2,2,0,0,1
65,4,146.1,7,8,4,4,2,0,3,1
0,0,99.14,8,29,4,5,2,3,0,1
117,0,150.45,6,16,4,3,1,0,3,0
36,0,214.75,8,21,4,0,1,0,6,0
0,1,136.44,8,24,4,1,0,1,0,1
87,0,97.71,6,9,4,3,0,0,0,1
13,1,192.67,3,25,4,2,1,0,3,1
42,0,157.5,8,31,4,3,0,1,3,0
7,2,67.0,12,14,2,2,0,0,0,1
148,1,104.4,10,27,4,3,0,0,3,0
82,1,134.1,8,7,4,1,2,0,0,0
70,0,126.9,6,9,4,3,0,0,0,1
192,0,99.45,8,4,4,3,1,0,0,0
11,0,95.0,5,23,4,0,1,0,0,0
37,0,85.5,9,25,3,0,1,0,0,1
62,0,75.0,11,20,3,2,2,0,0,1
92,2,89.85,7,12,4,4,0,0,0,1
29,0,46.67,11,14,3,1,2,0,3,1
120,0,90.95,4,8,4,3,2,0,0,0
90,2,96.3,4,12,4,3,0,0,0,1
0,1,111.33,3,22,4,3,0,3,0,1
1,1,99.33,7,5,4,2,0,3,0,1
161,0,105.0,3,25,4,2,1,1,0,0
122,0,80.75,9,11,3,4,2,0,0,1
165,1,103.5,7,10,4,0,1,3,0,0
79,2,146.96,7,6,4,5,2,0,3,1
24,3,89.0,9,12,4,0,1,3,0,1
1,1,97.0,3,16,4,3,0,3,0,1
19,2,88.0,11,18,4,2,1,3,0,1
57,1,85.85,3,28,4,3,1,0,0,1
137,0,134.3,7,28,4,3,1,0,3,0
148,3,130.05,7,15,4,2,2,0,3,1
5,0,119.0,5,22,3,0,2,0,4,1
7,1,143.0,8,26,4,2,2,0,0,1
24,0,141.0,4,22,4,1,0,0,3,1
1,2,139.0,6,8,4,1,0,0,3,1
67,0,48.51,2,13,4,1,2,3,0,1
24,0,105.0,9,15,4,3,0,0,0,1
14,0,0.0,4,11,1,1,1,0,0,1
18,0,68.0,11,20,3,5,2,0,0,1
21,1,109.0,10,29,4,2,2,3,0,1
132,1,105.37,7,22,4,4,2,0,0,1
20,1,99.0,7,29,4,1,0,3,0,1
0,0,84.0,3,2,3,1,0,3,0,1
265,0,109.0,6,24,4,2,0,1,0,0
282,0,0.0,10,10,4,1,2,0,0,1
13,1,87.0,2,18,3,3,0,0,0,1
0,1,0.0,12,2,1,1,0,1,3,1
29,0,87.0,3,2,3,4,1,0,0,1
90,2,167.4,9,8,4,1,0,0,3,1
115,0,58.0,3,28,3,3,1,0,0,1
98,3,108.0,10,9,4,1,2,3,0,1
148,0,99.9,5,5,4,3,0,0,0,1
103,1,137.7,8,2,4,2,0,0,3,1
63,1,76.58,4,22,4,3,2,0,0,1
0,1,145.0,8,4,4,1,0,0,3,1
92,2,119.85,6,10,4,2,2,0,0,1
144,0,81.08,7,25,4,1,1,0,0,1
22,0,85.0,7,9,3,1,2,0,0,1
113,0,121.21,8,6,4,1,2,0,3,0
71,0,85.0,7,6,3,3,0,0,0,1
47,2,87.0,12,24,4,1,0,0,0,1
65,1,149.4,9,9,4,2,0,0,3,0
101,0,68.0,7,9,3,2,2,0,0,0
2,0,45.5,1,27,3,4,0,0,0,1
55,1,127.82,3,31,3,1,0,0,0,1
210,0,167.95,8,2,4,4,0,0,5,0
23,1,110.5,9,4,3,2,2,0,3,1
44,0,77.76,11,3,4,2,0,0,0,1
182,1,90.95,9,22,3,5,2,0,3,1
2,1,84.85,6,8,4,1,0,0,0,1
31,0,84.0,10,19,3,4,1,0,3,1
70,0,89.25,4,14,4,3,1,3,0,0
64,1,86.4,11,18,4,2,0,0,0,0
53,1,122.4,6,18,4,4,2,0,3,0
109,0,100.5,8,5,4,2,1,3,0,0
20,0,94.35,6,12,4,0,1,0,0,1
29,0,104.77,2,3,4,3,0,0,3,1
44,0,108.45,6,19,4,2,2,0,0,0
0,1,104.72,10,15,4,1,0,0,3,1
56,1,140.4,6,1,4,3,0,0,3,1
59,1,139.5,10,19,4,3,0,0,3,0
1,0,100.0,1,27,4,1,0,0,0,1
35,0,125.1,7,25,4,0,1,3,0,0
4,1,0.0,7,5,1,1,0,0,0,1
45,0,68.0,11,13,3,4,2,0,3,1
94,0,146.7,6,30,4,2,0,0,3,0
26,0,67.87,3,3,4,3,0,3,0,1
98,0,82.5,4,9,4,1,2,3,0,1
175,2,85.5,7,23,4,1,1,3,0,1
5,2,0.0,8,24,1,1,0,0,0,1
67,1,57.83,3,5,4,1,1,0,0,1
127,1,94.5,7,25,4,0,1,3,0,1
63,0,125.55,10,20,4,3,0,0,3,0
16,0,55.0,11,27,3,2,0,0,0,1
45,1,75.0,11,7,3,5,2,0,0,1
10,0,113.6,9,15,3,3,0,0,0,1
79,0,143.1,7,9,4,3,2,0,3,1
67,1,149.4,9,18,4,1,2,0,3,1
22,1,75.0,11,3,3,2,0,0,0,1
197,0,97.02,8,23,4,5,2,0,0,0
131,0,115.94,6,19,4,3,2,0,0,0
53,0,159.3,5,27,4,2,1,0,3,0
111,2,105.0,5,29,3,3,2,0,0,1
0,0,91.0,2,25,4,2,0,0,0,0
210,0,88.7,5,2,4,1,1,0,0,0
160,0,94.5,8,4,4,2,0,3,0,0
72,0,115.5,4,24,4,1,2,0,0,0
19,2,82.39,10,5,4,0,1,0,0,1
5,0,77.0,11,28,2,0,1,0,0,1
180,1,97.54,8,20,4,1,0,0,1,1
41,0,65.02,12,27,4,1,2,0,0,1
64,0,143.1,6,9,4,2,0,0,0,0
179,3,90.9,10,27,4,3,1,0,0,1
9,2,88.4,12,4,4,2,2,0,0,1
22,1,96.13,12,4,4,2,2,0,1,1
3,1,116.0,4,20,4,1,0,0,3,1
7,1,106.0,4,7,4,1,0,0,0,1
275,1,77.62,11,3,4,2,0,0,0,0
62,0,106.2,10,31,4,4,1,0,3,0
40,0,169.2,11,7,4,2,1,0,0,1
114,0,41.43,11,30,3,5,2,0,0,1
42,2,168.3,5,12,4,2,0,0,3,1
0,0,158.0,8,9,4,1,0,3,0,1
33,1,125.1,8,8,4,1,1,3,0,0
75,0,82.45,3,28,4,3,1,0,0,1
1,1,105.0,3,8,4,4,0,0,0,1
275,0,72.25,12,28,4,4,0,3,0,0
39,0,150.3,3,31,4,3,0,0,3,1
126,0,89.25,5,22,4,2,2,3,0,0
28,1,135.0,5,19,4,1,0,0,0,1
1,1,90.33,12,10,4,1,2,3,0,1
31,0,168.3,8,7,4,0,2,0,3,1
0,0,83.03,3,8,4,1,0,0,1,1
0,0,99.63,9,1,4,1,0,3,0,1
53,0,116.1,5,6,4,2,0,3,0,0
19,0,87.0,2,23,3,5,0,0,0,1
4,0,76.8,2,19,3,2,1,0,0,1
73,0,75.0,12,4,3,0,2,0,0,1
2,1,95.0,4,29,3,2,1,0,0,1
29,2,122.0,8,30,4,1,0,0,0,1
30,0,82.08,10,17,4,1,1,3,0,1
224,1,119.85,9,14,4,4,0,0,0,0
93,2,137.7,7,12,4,2,0,0,3,1
26,2,99.17,11,12,4,4,2,0,3,1
59,0,80.75,4,28,3,3,0,0,0,1
117,2,126.31,5,22,4,3,2,0,0,1
4,0,75.51,11,26,4,2,2,0,3,1
0,0,6.0,4,8,4,1,0,0,5,1
12,2,129.0,2,14,4,3,2,1,0,1
52,0,109.65,5,7,4,5,2,3,0,0
43,0,106.8,3,17,4,3,0,0,3,1
27,0,65.0,10,12,2,1,0,0,0,1
10,0,52.0,12,27,3,1,2,0,6,1
112,1,104.5,7,18,4,1,1,0,0,1
222,2,70.55,12,27,4,5,0,3,0,1
27,1,130.92,2,28,4,3,2,0,3,1
72,1,60.0,2,12,3,2,0,0,0,1
236,0,89.25,10,3,4,1,0,0,0,0
226,1,119.85,9,21,4,5,2,0,0,0
3,2,106.0,8,21,4,2,0,0,0,1
57,1,105.0,11,11,3,2,1,0,0,1
74,0,112.5,6,27,4,0,1,0,0,1
5,1,12.0,9,2,3,1,0,0,0,1
66,1,79.0,12,24,4,1,2,0,3,1
16,0,133.6,12,10,4,7,4,0,5,1
131,0,80.75,6,19,4,3,2,0,0,0
0,0,114.0,12,3,4,1,0,3,0,1
3,1,126.0,9,14,4,0,1,0,0,1
26,1,110.0,10,31,4,0,1,0,0,1
2,0,140.0,10,12,4,2,0,0,0,1
260,0,168.3,12,31,4,1,0,0,5,1
21,0,138.0,8,1,4,3,1,3,0,0
12,0,216.0,5,13,4,2,2,0,5,0
86,0,85.5,4,14,4,3,0,3,0,0
251,1,105.64,9,3,4,5,2,0,3,0
51,1,120.7,4,26,4,5,0,0,3,1
59,1,118.27,4,24,4,5,2,0,3,1
0,1,85.92,8,19,4,9,4,3,0,1
29,0,113.55,5,21,4,1,1,3,0,0
10,0,129.0,10,14,3,2,1,0,0,1
73,1,79.05,3,16,4,4,1,0,0,0
82,0,218.96,4,26,4,5,0,1,5,0
11,1,65.0,2,15,2,0,1,0,0,1
28,1,116.25,9,5,4,3,1,0,0,1
31,1,77.47,6,26,4,1,2,0,0,1
37,0,0.5,2,20,4,8,4,0,0,1
6,0,115.0,6,8,4,1,0,0,0,1
24,0,229.6,10,6,4,2,0,1,4,0
15,0,109.0,12,15,2,1,0,0,4,1
150,1,76.5,8,14,4,2,1,0,0,1
20,0,75.0,1,30,4,1,2,3,0,1
130,1,97.65,8,22,4,3,1,0,0,0
102,0,108.0,10,2,4,1,2,3,0,0
62,0,72.75,3,7,4,4,1,3,0,0
12,1,108.0,2,27,4,1,0,0,3,1
5,0,64.4,2,16,3,3,0,0,0,1
29,0,72.1,3,4,4,1,0,3,0,1
1,0,0.0,8,12,1,2,0,0,0,1
3,1,109.73,11,4,4,2,0,0,0,1
148,1,105.96,7,25,4,5,2,0,0,1
109,1,76.5,7,11,4,1,2,0,0,0
14,1,90.0,8,24,4,3,1,0,0,1
0,0,119.0,6,2,4,1,0,3,0,1
1,0,203.33,4,13,4,3,0,0,6,0
35,1,65.06,3,6,4,2,2,0,0,1
20,1,208.0,12,31,4,1,1,0,5,1
2,2,148.37,3,28,4,2,1,0,5,1
12,0,140.5,12,20,3,2,2,1,3,1
1,1,88.0,2,25,4,1,0,3,0,1
107,0,103.5,7,7,4,3,0,3,0,0
96,3,118.8,10,8,4,1,1,0,0,1
31,0,84.9,3,5,4,1,2,0,0,0
52,0,145.24,10,23,4,3,2,0,4,0
8,0,214.6,3,18,4,3,2,0,5,0
22,1,139.0,7,6,4,2,0,3,0,1
22,2,159.0,9,24,4,4,2,0,3,1
91,0,103.5,7,3,4,2,2,3,0,1
60,1,88.0,11,11,4,1,0,3,0,1
3,1,72.07,2,7,4,2,2,0,0,1
2,0,80.0,1,29,4,1,0,0,0,1
52,0,140.4,5,15,4,1,2,0,3,1
45,0,168.3,5,12,4,3,2,0,3,1
1,0,144.0,10,7,4,2,0,0,0,1
4,1,162.67,3,24,4,3,0,0,3,1
127,0,128.7,8,26,4,2,0,0,3,0
11,2,90.0,8,28,4,1,0,0,0,1
42,0,71.6,2,12,4,2,1,0,0,1
75,0,65.0,6,15,2,1,0,0,0,1
2,1,116.27,7,9,4,1,0,0,0,1
199,0,128.92,8,12,4,4,2,1,0,0
13,0,109.0,10,19,2,3,1,0,0,1
23,0,72.8,2,10,4,4,0,0,0,0
3,2,157.0,6,10,4,2,0,0,3,1
58,0,127.0,12,30,4,2,0,0,3,1
87,0,126.9,5,22,4,1,2,0,0,0
38,0,146.96,9,24,4,5,2,0,3,0
69,1,149.4,9,8,4,3,1,0,3,1
72,1,115.0,9,14,2,2,0,3,0,0
146,1,114.3,8,5,4,1,0,0,0,1
14,0,43.5,11,5,3,3,1,0,0,1
180,0,80.1,10,28,4,2,0,3,0,0
23,1,85.67,3,12,4,1,2,0,0,0
95,0,60.5,12,29,3,4,0,0,3,1
74,1,132.6,5,15,4,2,2,0,3,1
176,1,77.89,8,18,4,3,2,0,0,1
